Feature,Flight,Image,PassFail,X,Y
DoorFootplate,SilkAirB737,000125.png,1,1080.66, 886.153
DoorFootplate,SilkAirB737,000126.png,1,1086.41, 889.695
DoorFootplate,SilkAirB737,000127.png,1,1085.93, 888.997
DoorFootplate,SilkAirB737,000128.png,1,1086.21, 889.003
DoorFootplate,SilkAirB737,000129.png,1,1086.01, 889.005
DoorFootplate,SilkAirB737,000130.png,1,1086.02, 888.969
DoorFootplate,SilkAirB737,000131.png,0,,
DoorFootplate,SilkAirB737,000132.png,1,1084.34, 888.685
DoorFootplate,SilkAirB737,000133.png,1,1085.81, 888.382
DoorFootplate,SilkAirB737,000134.png,1,1085.65, 888.354
DoorFootplate,SilkAirB737,000135.png,1,1085.54, 888.354
DoorFootplate,SilkAirB737,000136.png,1,1085.24, 888.367
DoorFootplate,SilkAirB737,000137.png,1,1085.14, 888.372
DoorFootplate,SilkAirB737,000138.png,1,1085.59, 888.122
DoorFootplate,SilkAirB737,000139.png,1,1086.31, 888.155
DoorFootplate,SQB772,000125-1.png,1,1029.28, 727.508
DoorFootplate,SQB772,000126-1.png,1,1616.83, 283.114
DoorFootplate,SQB772,000127.png,0,,
DoorFootplate,SQB772,000128.png,1,1506.55, 297.378
DoorFootplate,SQB772,000129-1.png,0,,
DoorFootplate,SQB772,000130.png,1,1381.58, 327.75
DoorFootplate,SQB772,000131.png,1,1305.86, 347.134
DoorFootplate,SQB772,000132-1.png,1,1242.07, 358.545
DoorFootplate,SQB772,000133.png,1,1198.93, 369.527
DoorFootplate,SQB772,000134-1.png,1,1156.02, 380.522
DoorFootplate,SQB772,000135.png,1,1088.81, 662.816
DoorFootplate,SQB772,000136-1.png,1,1055.53, 673.505
DoorFootplate,SQB772,000137.png,1,1070.73, 671.315
DoorFootplate,SQB772,000138-1.png,1,1639.93, 403.687
DoorFootplate,SQB772,000139.png,1,1638.91, 404.112
DoorFootplate,SQB772,000140.png,1,1639.26, 405.245
DoorFootplate,SQB772,000141.png,1,1638.05, 403.9
DoorFootplate,SQB772,000142.png,1,1640.43, 403.858
DoorFootplate,SQB772,000143.png,1,1638.17, 403.798
DoorFootplate,SQB772,000144.png,1,1638.38, 403.675
DoorFootplate,SQB772,000145.png,1,1058.7, 671.585
DoorFootplate,SQB772,000146.png,1,1050.85, 676.598
DoorFootplate,SQB772,000147.png,1,1057.93, 699.671
DoorFootplate,SQB772,000148-1.png,1,1048.04, 699.321
DoorFootplate,SQB772,000149.png,1,1634.75, 429.842
DoorFootplate,SQB772,000150.png,1,1634.22, 430.52
DoorFootplate,SQB772,000151.png,1,1636.11, 431.816
DoorFootplate,SQB772,000152.png,1,1632.48, 447.452
DoorFootplate,SQB772,000153.png,1,1657.8, 502.51
DoorFootplate,SQB772,000154.png,1,1667.94, 523.6
DoorFootplate,SQB772,000155.png,0,,
DoorFootplate,SQB772,000156.png,0,,
DoorFootplate,SQB772,000157.png,0,,
DoorFootplate,SQB772,000158-1.png,0,,
DoorFootplate,SQB772,000159.png,0,,
DoorFootplate,SQB772,000160.png,0,,
DoorFootplate,SQB772,000161.png,0,,
DoorFootplate,SQB772,000162.png,0,,
DoorFootplate,SQB772,000163.png,0,,
DoorFootplate,SQB772,000164.png,0,,
DoorFootplate,SQB772,000165.png,0,,
DoorFootplate,SQB772,000166.png,0,,
DoorFootplate,SQB772,000167.png,0,,
DoorFootplate,SQB772,000168-1.png,0,,
DoorFootplate,SQB772,000169.png,0,,
DoorFootplate,SQB772,000170.png,0,,
DoorFootplate,SQB772,000171.png,0,,
DoorFootplate,SQB772,000172.png,0,,
DoorFootplate,SQB772,000173.png,0,,
DoorFootplate,SQB772,000174.png,0,,
DoorFootplate,SQB772,000175.png,0,,
DoorFootplate,SQB772,000176.png,0,,
DoorFootplate,SQB772,000177.png,0,,
DoorFootplate,SQB772,000178-1.png,0,,
DoorFootplate,SQB772,000179.png,0,,
DoorFootplate,SQB772,000180.png,0,,
DoorFootplate,SQB772,000181.png,0,,
DoorFootplate,SQB772,000182.png,0,,
DoorFootplate,SQB772,000183.png,0,,
DoorFootplate,SQB772,000184.png,0,,
DoorFootplate,SQB772,000185.png,0,,
DoorFootplate,SQB772,000186.png,0,,
DoorFootplate,SQB772,000187.png,0,,
DoorFootplate,SQB772,000188.png,0,,
DoorFootplate,SQB772Rain,000141.png,1,1671.42, 281.831
DoorFootplate,SQB772Rain,000142.png,1,1623.81, 288.155
DoorFootplate,SQB772Rain,000143.png,1,1583.93, 292.281
DoorFootplate,SQB772Rain,000144.png,1,1539.1, 297.65
DoorFootplate,SQB772Rain,000145.png,0,,
DoorFootplate,SQB772Rain,000146.png,1,1369.67, 572.67
DoorFootplate,SQB772Rain,000147.png,1,1362.73, 327.505
DoorFootplate,SQB772Rain,000148.png,1,1321.07, 611.367
DoorFootplate,SQB772Rain,000149.png,1,1211.23, 359.619
DoorFootplate,SQB772Rain,000150.png,1,1220.68, 358.754
DoorFootplate,SQB772Rain,000151.png,1,1225.9, 362.165
DoorFootplate,SQB772Rain,000152.png,1,1213.77, 359.586
DoorFootplate,SQB772Rain,000153.png,1,1718.15, 364.327
DoorFootplate,SQB772Rain,000154.png,1,1715.65, 363.594
DoorFootplate,SQB772Rain,000155.png,1,1713.65, 362.765
DoorFootplate,SQB772Rain,000156.png,1,1200.6, 359.78
DoorFootplate,SQB772Rain,000157.png,1,1198.29, 364.067
DoorFootplate,SQB772Rain,000158.png,1,1186.9, 393.633
DoorFootplate,SQB772Rain,000159.png,1,1187.82, 399.459
DoorFootplate,SQB772Rain,000160.png,1,1192.71, 401.643
DoorFootplate,SQB772Rain,000161.png,1,1244.75, 679.571
DoorFootplate,SQB772Rain,000162.png,0,,
DoorFootplate,SQB772Rain,000163.png,0,,
DoorFootplate,SQB772Rain,000164.png,0,,
DoorFootplate,SQB772Rain,000165.png,0,,
DoorFootplate,SQB772Rain,000166.png,0,,
DoorFootplate,SQB772Rain,000167.png,0,,
DoorFootplate,SQB772Rain,000168.png,0,,
DoorFootplate,SQB772Rain,000169.png,0,,
DoorFootplate,SQB772Rain,000170.png,0,,
DoorFootplate,SQB772Rain,000171.png,0,,
DoorFootplate,SQB772Rain,000172.png,0,,
DoorFootplate,SQB772Rain,000173.png,0,,
DoorFootplate,SQB772Rain,000174.png,0,,
DoorFootplate,SQB772Rain,000175.png,0,,
DoorFootplate,SQB772Rain,000176.png,0,,
DoorFootplate,SQB772Rain,000177.png,0,,
DoorFootplate,SQB772Rain,000178.png,0,,
DoorFootplate,SQB772Rain,000179.png,0,,
DoorFootplate,SQB772Rain,000180.png,0,,
DoorFootplate,SQB772Rain,000181.png,0,,
DoorFootplate,SQB772Rain,000182.png,0,,
DoorFootplate,TigerAirA320,000140.png,1,1195.98, 513.484
DoorFootplate,TigerAirA320,000141.png,1,1202.24, 513.509
DoorFootplate,TigerAirA320,000142.png,1,1205.19, 512.637
DoorFootplate,TigerAirA320,000143.png,1,1199.03, 512.195
DoorFootplate,TigerAirA320,000144.png,1,1179.24, 534.63
DoorFootplate,TigerAirA320,000145.png,1,1156.28, 580.651
DoorFootplate,TigerAirA320,000146.png,1,781.851, 789.262
DoorFootplate,TigerAirA320,000147.png,1,693.023, 898.597
DoorFootplate,TigerAirA320,000148.png,1,1275.8, 934.161
DoorFootplate,TigerAirA320,000149.png,1,692.15, 907.189
DoorFootplate,TigerAirA320,000150.png,1,1100.32, 734.878
DoorFootplate,TigerAirA320,000151.png,1,695.833, 907.589
DoorFootplate,TigerAirA320,000152.png,1,1413.55, 977.42
DoorFootplate,TigerAirA320,000153.png,1,1085.92, 798.273
DoorFootplate,TigerAirA320,000154.png,1,1083.15, 808.091
DoorFootplate,TigerAirA320,000155.png,1,1087.38, 813.496
DoorFootplate,TigerAirA320,000156.png,1,1057.52, 808.14
DoorFootplate,TigerAirA320,000157.png,1,1047.61, 807.999
DoorFootplate,TigerAirA320,000158.png,1,1049.55, 819.754
DoorFootplate,TigerAirA320,000159.png,1,1047.96, 816.109
DoorFootplate,TigerAirA320,000160.png,1,1065.43, 818.827
DoorFootplate,TigerAirA320,000161.png,0,,
DoorFootplate,TigerAirA320,000162.png,1,1056.38, 816.82
DoorFootplate,TigerAirA320,000163.png,0,,
DoorFootplate,TigerAirA320,000164.png,1,1068.36, 841.697
DoorFootplate,TigerAirA320,000165.png,1,1063.34, 838.889
DoorFootplate,TigerAirA320,000166.png,1,1066.43, 840.207
DoorFootplate,TigerAirA320,000167.png,1,1070.07, 840.592
DoorFootplate,TigerAirA320,000168.png,0,,
DoorFootplate,TigerAirA320,000169.png,0,,
DoorFootplate,TigerAirA320,000170.png,0,,
DoorFootplate,TigerAirA320,000171.png,0,,
DoorFootplate,TigerAirA320,000172.png,0,,
DoorFootplate,TigerAirA320,000173.png,0,,
DoorFootplate,TigerAirA320,000174.png,0,,
DoorFootplate,TigerAirA320,000175.png,0,,
DoorFootplate,TigerAirA320,000176.png,0,,
DoorFootplate,TigerAirA320,000177.png,0,,
DoorFootplate,TigerAirA320,000178.png,0,,
DoorFootplate,TigerAirA320,000179.png,0,,
DoorFootplate,TigerAirA320,000180.png,0,,
DoorFootplate,TigerAirA320,000181.png,0,,
DoorFootplate,TigerAirA320,000182.png,0,,
DoorFootplate,TigerAirA320,000183.png,0,,
DoorFootplate,TigerAirA320,000184.png,0,,
DoorFootplate,TigerAirA320,000185.png,0,,
DoorFootplate,TigerAirA320,000186.png,0,,
DoorFootplate,TigerAirA320,000187.png,0,,
DoorFootplate,TigerAirA320,000188.png,0,,
DoorFootplate,TigerAirA320,000189.png,0,,
DoorFootplate,TigerAirA320,000190.png,0,,
DoorFootplate,TigerAirA320,000191.png,0,,
DoorFootplate,TigerAirA320,000192.png,0,,
DoorFootplate,TigerAirA320,000193.png,0,,
DoorFootplate,TigerAirA320,000194.png,0,,
DoorFootplate,TigerAirA320,000195.png,0,,
DoorFootplate,TigerAirA320,000196.png,0,,
DoorFootplate,TigerAirA320,000197.png,0,,
DoorFootplate,TigerAirA320,000198.png,0,,
DoorFootplate,TigerAirA320,000199.png,0,,
DoorFootplate,TigerAirA320,000200.png,0,,
DoorFootplate,TigerAirA320,000201.png,0,,
DoorFootplate,TigerAirA320,000202.png,0,,
DoorFootplate,TigerAirA320,000203.png,0,,
DoorFootplate,TigerAirA320,000204.png,0,,
DoorFootplate,TigerAirA320,000205.png,0,,
DoorFootplate,TigerAirA320,000206.png,0,,
DoorFootplate,TigerAirA320,000207.png,0,,
DoorFootplate,TigerAirA320,000208.png,0,,
DoorFootplate,TigerAirA320,000209.png,0,,
DoorFootplate,TigerAirA320,000210.png,0,,
DoorFootplate,TigerAirA320,000211.png,0,,
DoorFootplate,TigerAirA320,000212.png,0,,
DoorFootplate,TigerAirA320,000213.png,0,,
DoorFootplate,TigerAirA320Rain,000120.png,1,1450.77, 688.808
DoorFootplate,TigerAirA320Rain,000121.png,0,,
DoorFootplate,TigerAirA320Rain,000122.png,0,,
DoorFootplate,TigerAirA320Rain,000123.png,0,,
DoorFootplate,TigerAirA320Rain,000124.png,0,,
DoorFootplate,TigerAirA320Rain,000125.png,0,,
DoorFootplate,TigerAirA320Rain,000126.png,0,,
DoorFootplate,TigerAirA320Rain,000127.png,0,,
DoorFootplate,TigerAirA320Rain,000128.png,0,,
DoorFootplate,TigerAirA320Rain,000129.png,0,,
DoorFootplate,TigerAirA320Rain,000130.png,0,,
DoorFootplate,TigerAirA320Rain,000131.png,0,,
DoorFootplate,TigerAirA320Rain,000132.png,1,1119.03, 815.528
DoorFootplate,TigerAirA320Rain,000133.png,1,1076.74, 801.06
DoorFootplate,TigerAirA320Rain,000134.png,1,1083.33, 801.981
DoorFootplate,TigerAirA320Rain,000135.png,1,1084.97, 801.377
DoorFootplate,TigerAirA320Rain,000136.png,0,,
DoorFootplate,TigerAirA320Rain,000137.png,0,,
DoorFootplate,TigerAirA320Rain,000138.png,0,,
DoorFootplate,TigerAirA320Rain,000139.png,1,1080.25, 874.196
DoorFootplate,TigerAirA320Rain,000140.png,0,,
DoorFootplate,TigerAirA320Rain,000141.png,1,1086.77, 868.68
DoorFootplate,TigerAirA320Rain,000142.png,1,1081.98, 880.569
DoorFootplate,TigerAirA320Rain,000143.png,0,,
DoorFootplate,TigerAirA320Rain,000144.png,0,,
DoorFootplate,TigerAirA320Rain,000145.png,0,,
DoorFootplate,TigerAirA320Rain,000146.png,0,,
DoorFootplate,TigerAirA320Rain,000147.png,0,,
DoorFootplate,TigerAirA320Rain,000148.png,1,1086.23, 894.089
DoorFootplate,TigerAirA320Rain,000149.png,0,,
DoorFootplate,TigerAirA320Rain,000150.png,0,,
DoorFootplate,TigerAirA320Rain,000151.png,0,,
DoorFootplate,TigerAirA320Rain,000152.png,0,,
DoorFootplate,TigerAirA320Rain,000153.png,0,,
DoorFootplate,TigerAirA320Rain,000154.png,0,,
DoorFootplate,TigerAirA320Rain,000155.png,0,,
DoorFootplate,TigerAirA320Rain,000156.png,0,,
DoorFootplate,TigerAirA320Rain,000157.png,0,,
